,epoch,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro
26,1652780105249,-0.03851318359375,0.02716064453125,0.998779296875,0.8536585569381714,0.9146341681480408,0.8536585569381714
27,1652780105258,-0.0399169921875,0.02947998046875,0.9998779296875,0.9756097793579102,0.8536585569381714,0.7317073345184326
28,1652780105268,-0.04156494140625,0.029296875,1.00042724609375,0.8536585569381714,0.8536585569381714,0.7317073345184326
29,1652780105279,-0.0389404296875,0.02862548828125,0.99847412109375,0.9146341681480408,0.8536585569381714,0.792682945728302
30,1652780105289,-0.040283203125,0.0303955078125,0.99835205078125,0.8536585569381714,0.792682945728302,0.792682945728302
31,1652780105299,-0.0394287109375,0.02789306640625,1.0009765625,0.8536585569381714,0.8536585569381714,0.792682945728302
32,1652780105308,-0.0391845703125,0.02587890625,0.9986572265625,0.8536585569381714,0.8536585569381714,0.8536585569381714
33,1652780105318,-0.0401611328125,0.02825927734375,1.00018310546875,0.8536585569381714,0.792682945728302,0.8536585569381714
34,1652780105328,-0.04010009765625,0.0277099609375,0.99951171875,0.8536585569381714,0.8536585569381714,0.8536585569381714
35,1652780105339,-0.03961181640625,0.028076171875,0.9991455078125,0.9756097793579102,0.8536585569381714,0.792682945728302
36,1652780105348,-0.03851318359375,0.02899169921875,1.00201416015625,0.8536585569381714,0.9146341681480408,0.792682945728302
37,1652780105358,-0.03704833984375,0.0296630859375,0.99932861328125,0.8536585569381714,0.9756097793579102,0.792682945728302
38,1652780105368,-0.0390625,0.02703857421875,0.9981689453125,0.8536585569381714,0.792682945728302,0.8536585569381714
39,1652780105378,-0.0390625,0.02691650390625,1.000732421875,0.9146341681480408,0.792682945728302,0.792682945728302
40,1652780105389,-0.03851318359375,0.02874755859375,0.999755859375,0.792682945728302,0.8536585569381714,0.792682945728302
41,1652780105408,-0.0399169921875,0.0283203125,0.99847412109375,0.8536585569381714,0.8536585569381714,0.8536585569381714
42,1652780105418,-0.04058837890625,0.028564453125,0.99993896484375,0.9146341681480408,0.7317073345184326,0.792682945728302
43,1652780105428,-0.040283203125,0.02862548828125,0.99835205078125,0.9146341681480408,0.792682945728302,0.8536585569381714
44,1652780105438,-0.0379638671875,0.02801513671875,0.99627685546875,0.7317073345184326,0.9146341681480408,0.8536585569381714
45,1652780105447,-0.03973388671875,0.02777099609375,1.00274658203125,0.9146341681480408,0.8536585569381714,0.792682945728302
46,1652780105457,-0.03643798828125,0.02801513671875,1.0018310546875,0.9756097793579102,0.8536585569381714,0.792682945728302
47,1652780105468,-0.03839111328125,0.02996826171875,1.00048828125,0.9146341681480408,0.8536585569381714,0.792682945728302
48,1652780105478,-0.03863525390625,0.0302734375,0.99774169921875,0.8536585569381714,0.8536585569381714,0.8536585569381714
49,1652780105488,-0.03857421875,0.02789306640625,0.99945068359375,0.8536585569381714,0.792682945728302,0.792682945728302
50,1652780105497,-0.04095458984375,0.0277099609375,1.000732421875,0.9146341681480408,0.792682945728302,0.792682945728302
51,1652780105507,-0.040771484375,0.03131103515625,0.99981689453125,0.9146341681480408,0.8536585569381714,0.792682945728302
52,1652780105517,-0.04010009765625,0.0303955078125,0.998046875,0.792682945728302,0.792682945728302,0.8536585569381714
53,1652780105528,-0.0379638671875,0.02734375,0.9989013671875,0.792682945728302,0.792682945728302,0.9146341681480408
54,1652780105536,-0.03717041015625,0.02899169921875,0.9974365234375,0.9756097793579102,0.8536585569381714,0.792682945728302
55,1652780105547,-0.0391845703125,0.02880859375,1.00079345703125,0.8536585569381714,0.792682945728302,0.8536585569381714
56,1652780105557,-0.0408935546875,0.0284423828125,0.99981689453125,0.9146341681480408,0.9146341681480408,0.792682945728302
57,1652780105567,-0.03985595703125,0.02764892578125,0.998046875,0.9146341681480408,0.8536585569381714,0.792682945728302
58,1652780105578,-0.038330078125,0.030517578125,1.0,0.9756097793579102,0.8536585569381714,0.792682945728302
59,1652780105586,-0.03778076171875,0.02972412109375,1.00201416015625,1.0365853309631348,0.8536585569381714,0.792682945728302
60,1652780105597,-0.0367431640625,0.03021240234375,1.00091552734375,0.9146341681480408,0.792682945728302,0.8536585569381714
61,1652780105607,-0.0400390625,0.0286865234375,1.001220703125,0.792682945728302,0.792682945728302,0.9146341681480408
62,1652780105617,-0.03875732421875,0.0291748046875,0.99810791015625,0.9146341681480408,0.792682945728302,0.792682945728302
63,1652780105627,-0.03741455078125,0.0296630859375,0.9976806640625,0.8536585569381714,0.9146341681480408,0.792682945728302
64,1652780105636,-0.03826904296875,0.0301513671875,0.9989013671875,0.8536585569381714,0.792682945728302,0.792682945728302
65,1652780105646,-0.04034423828125,0.02960205078125,0.999755859375,0.8536585569381714,0.792682945728302,0.792682945728302
66,1652780105657,-0.037841796875,0.02655029296875,0.9990234375,0.8536585569381714,0.8536585569381714,0.792682945728302
67,1652780105667,-0.0361328125,0.02923583984375,1.0,0.8536585569381714,0.8536585569381714,0.7317073345184326
68,1652780105677,-0.03753662109375,0.02935791015625,1.00030517578125,0.8536585569381714,0.9146341681480408,0.792682945728302
69,1652780105686,-0.03955078125,0.02960205078125,1.00115966796875,0.8536585569381714,0.8536585569381714,0.792682945728302
70,1652780105696,-0.04058837890625,0.03009033203125,0.99835205078125,0.8536585569381714,0.8536585569381714,0.792682945728302
71,1652780105706,-0.04034423828125,0.0302734375,0.999267578125,0.8536585569381714,0.792682945728302,0.8536585569381714
72,1652780105717,-0.0401611328125,0.0294189453125,0.99786376953125,0.8536585569381714,0.8536585569381714,0.8536585569381714
73,1652780105725,-0.03826904296875,0.029052734375,0.99822998046875,0.8536585569381714,0.8536585569381714,0.792682945728302
74,1652780105736,-0.0374755859375,0.02886962890625,0.99993896484375,0.9756097793579102,0.792682945728302,0.792682945728302
75,1652780105746,-0.03704833984375,0.0291748046875,0.99755859375,0.9146341681480408,0.8536585569381714,0.792682945728302
76,1652780105756,-0.04144287109375,0.02703857421875,0.99981689453125,0.9146341681480408,0.8536585569381714,0.7317073345184326
77,1652780105766,-0.04052734375,0.02783203125,1.00042724609375,0.9756097793579102,0.8536585569381714,0.792682945728302
78,1652780105775,-0.03955078125,0.02880859375,1.00079345703125,0.9756097793579102,0.8536585569381714,0.7317073345184326
79,1652780105786,-0.03851318359375,0.02862548828125,0.99945068359375,0.792682945728302,0.792682945728302,0.6707317233085632
80,1652780105796,-0.0384521484375,0.029052734375,0.99920654296875,0.8536585569381714,0.792682945728302,0.792682945728302
81,1652780105806,-0.040771484375,0.0306396484375,0.99761962890625,0.9146341681480408,0.792682945728302,0.8536585569381714
82,1652780105816,-0.0389404296875,0.03033447265625,1.0,0.9756097793579102,0.8536585569381714,0.792682945728302
83,1652780105825,-0.03973388671875,0.0291748046875,1.0008544921875,0.8536585569381714,0.8536585569381714,0.8536585569381714
84,1652780105835,-0.03863525390625,0.02923583984375,0.99835205078125,0.8536585569381714,0.792682945728302,0.792682945728302
85,1652780105846,-0.041015625,0.029541015625,0.99920654296875,0.9146341681480408,0.8536585569381714,0.8536585569381714
86,1652780105856,-0.04083251953125,0.02850341796875,0.99932861328125,0.8536585569381714,0.8536585569381714,0.792682945728302
87,1652780105866,-0.038818359375,0.02789306640625,1.000244140625,0.792682945728302,0.8536585569381714,0.8536585569381714
88,1652780105875,-0.0399169921875,0.029296875,0.9979248046875,0.9146341681480408,0.8536585569381714,0.792682945728302
89,1652780105885,-0.03985595703125,0.0306396484375,0.99951171875,0.9146341681480408,0.792682945728302,0.792682945728302
90,1652780105895,-0.0386962890625,0.02777099609375,0.997802734375,0.8536585569381714,0.8536585569381714,0.7317073345184326
91,1652780105906,-0.0377197265625,0.02886962890625,1.00042724609375,0.8536585569381714,0.8536585569381714,0.8536585569381714
92,1652780105925,-0.039306640625,0.027099609375,0.9989013671875,0.8536585569381714,0.7317073345184326,0.792682945728302
93,1652780105935,-0.0389404296875,0.0279541015625,1.0001220703125,0.9146341681480408,0.7317073345184326,0.792682945728302
94,1652780105945,-0.03729248046875,0.02777099609375,0.99951171875,0.9146341681480408,0.792682945728302,0.7317073345184326
95,1652780105955,-0.04107666015625,0.02801513671875,0.9981689453125,0.9146341681480408,0.792682945728302,0.792682945728302
96,1652780105964,-0.03961181640625,0.0281982421875,0.99951171875,0.8536585569381714,0.792682945728302,0.8536585569381714
97,1652780105974,-0.03961181640625,0.0294189453125,0.99853515625,0.9756097793579102,0.8536585569381714,0.7317073345184326
98,1652780105985,-0.0391845703125,0.02777099609375,1.00079345703125,0.9146341681480408,0.9146341681480408,0.8536585569381714
99,1652780105995,-0.03790283203125,0.0294189453125,0.99957275390625,0.9146341681480408,0.9146341681480408,0.792682945728302
100,1652780106005,-0.0389404296875,0.031005859375,0.99908447265625,0.792682945728302,0.8536585569381714,0.8536585569381714
101,1652780106014,-0.03936767578125,0.02935791015625,1.0006103515625,0.8536585569381714,0.792682945728302,0.792682945728302
102,1652780106024,-0.038330078125,0.029541015625,0.99932861328125,0.9756097793579102,0.792682945728302,0.792682945728302
103,1652780106035,-0.03778076171875,0.029541015625,0.9971923828125,0.9756097793579102,0.8536585569381714,0.8536585569381714
104,1652780106045,-0.041015625,0.0302734375,0.99908447265625,0.9146341681480408,0.8536585569381714,0.792682945728302
105,1652780106055,-0.03961181640625,0.0289306640625,1.00091552734375,0.9146341681480408,0.8536585569381714,0.7317073345184326
106,1652780106064,-0.03863525390625,0.0283203125,1.00244140625,0.9756097793579102,0.9146341681480408,0.7317073345184326
107,1652780106074,-0.03759765625,0.0289306640625,1.00054931640625,0.8536585569381714,0.8536585569381714,0.6707317233085632
108,1652780106084,-0.03948974609375,0.02850341796875,1.0006103515625,0.9146341681480408,0.8536585569381714,0.792682945728302
109,1652780106095,-0.04119873046875,0.028564453125,0.99969482421875,0.9146341681480408,0.8536585569381714,0.8536585569381714
110,1652780106103,-0.03955078125,0.02911376953125,0.9990234375,0.9756097793579102,0.8536585569381714,0.792682945728302
111,1652780106114,-0.038330078125,0.0296630859375,1.0,0.9756097793579102,0.8536585569381714,0.7317073345184326
112,1652780106124,-0.0362548828125,0.0296630859375,0.998046875,0.8536585569381714,0.792682945728302,0.8536585569381714
113,1652780106134,-0.037353515625,0.02880859375,1.0008544921875,0.9756097793579102,0.792682945728302,0.8536585569381714
114,1652780106144,-0.03619384765625,0.02911376953125,1.0013427734375,0.9146341681480408,0.8536585569381714,0.792682945728302
115,1652780106153,-0.03851318359375,0.02984619140625,0.99774169921875,0.8536585569381714,0.8536585569381714,0.792682945728302
116,1652780106163,-0.03985595703125,0.028564453125,1.001220703125,0.8536585569381714,0.8536585569381714,0.792682945728302
117,1652780106174,-0.03619384765625,0.0267333984375,1.0040283203125,0.9146341681480408,0.792682945728302,0.792682945728302
118,1652780106184,-0.03668212890625,0.03118896484375,1.00262451171875,0.9756097793579102,0.8536585569381714,0.792682945728302
119,1652780106194,-0.0394287109375,0.03033447265625,0.99884033203125,0.8536585569381714,0.8536585569381714,0.8536585569381714
120,1652780106203,-0.040771484375,0.02777099609375,1.000244140625,0.8536585569381714,0.9146341681480408,0.792682945728302
121,1652780106213,-0.04034423828125,0.02960205078125,1.000732421875,1.0365853309631348,0.792682945728302,0.7317073345184326
122,1652780106224,-0.0391845703125,0.02862548828125,1.00006103515625,0.8536585569381714,0.8536585569381714,0.792682945728302
123,1652780106234,-0.03936767578125,0.0281982421875,1.00103759765625,0.792682945728302,0.8536585569381714,0.7317073345184326
124,1652780106244,-0.03875732421875,0.02740478515625,0.99993896484375,0.8536585569381714,0.8536585569381714,0.8536585569381714
125,1652780106253,-0.03839111328125,0.02923583984375,1.0010986328125,0.9756097793579102,0.9146341681480408,0.792682945728302
126,1652780106263,-0.03759765625,0.0303955078125,1.00128173828125,0.9146341681480408,0.8536585569381714,0.792682945728302
127,1652780106273,-0.0400390625,0.0294189453125,0.99871826171875,0.8536585569381714,0.792682945728302,0.792682945728302
128,1652780106284,-0.03826904296875,0.0299072265625,0.99786376953125,0.9756097793579102,0.792682945728302,0.8536585569381714
129,1652780106292,-0.0391845703125,0.02783203125,0.99908447265625,0.9756097793579102,0.8536585569381714,0.792682945728302
130,1652780106303,-0.03924560546875,0.02728271484375,1.00079345703125,0.792682945728302,0.8536585569381714,0.792682945728302
131,1652780106313,-0.0380859375,0.029052734375,1.00103759765625,0.9146341681480408,0.792682945728302,0.792682945728302
132,1652780106323,-0.03875732421875,0.0284423828125,0.99951171875,0.9756097793579102,0.8536585569381714,0.792682945728302
133,1652780106333,-0.03961181640625,0.02813720703125,0.99932861328125,1.0365853309631348,0.8536585569381714,0.7317073345184326
134,1652780106344,-0.04095458984375,0.02783203125,0.99932861328125,0.9146341681480408,0.7317073345184326,0.792682945728302
135,1652780106352,-0.0389404296875,0.0294189453125,0.99908447265625,0.9146341681480408,0.792682945728302,0.792682945728302
136,1652780106363,-0.03826904296875,0.0283203125,1.00177001953125,0.8536585569381714,0.8536585569381714,0.792682945728302
137,1652780106373,-0.04034423828125,0.028076171875,0.99835205078125,0.9146341681480408,0.8536585569381714,0.8536585569381714
138,1652780106383,-0.0389404296875,0.02838134765625,1.00018310546875,0.9756097793579102,0.7317073345184326,0.792682945728302
139,1652780106392,-0.03985595703125,0.03131103515625,1.002197265625,0.9146341681480408,0.792682945728302,0.792682945728302
140,1652780106402,-0.03924560546875,0.02813720703125,1.00146484375,0.792682945728302,0.8536585569381714,0.792682945728302
141,1652780106412,-0.0386962890625,0.027587890625,0.998779296875,0.9146341681480408,0.7317073345184326,0.7317073345184326
142,1652780106423,-0.03887939453125,0.0296630859375,0.99957275390625,0.9146341681480408,0.8536585569381714,0.7317073345184326
143,1652780106433,-0.03704833984375,0.03033447265625,0.9998779296875,0.8536585569381714,0.9146341681480408,0.792682945728302
144,1652780106442,-0.03680419921875,0.02703857421875,1.0003662109375,0.9146341681480408,0.792682945728302,0.792682945728302
145,1652780106452,-0.03863525390625,0.0283203125,0.99871826171875,0.8536585569381714,0.8536585569381714,0.792682945728302
146,1652780106462,-0.03973388671875,0.02923583984375,0.9991455078125,0.9146341681480408,0.8536585569381714,0.792682945728302
147,1652780106473,-0.03826904296875,0.02947998046875,0.9993896484375,0.9146341681480408,0.8536585569381714,0.792682945728302
148,1652780106481,-0.0380859375,0.02899169921875,1.00042724609375,0.9146341681480408,0.8536585569381714,0.792682945728302
149,1652780106492,-0.04034423828125,0.029296875,1.0015869140625,0.8536585569381714,0.8536585569381714,0.7317073345184326
150,1652780106502,-0.03924560546875,0.02972412109375,1.001220703125,0.9146341681480408,0.8536585569381714,0.792682945728302
151,1652780106512,-0.0391845703125,0.0286865234375,1.001220703125,0.9146341681480408,0.792682945728302,0.792682945728302
152,1652780106522,-0.04058837890625,0.0274658203125,0.9996337890625,0.8536585569381714,0.8536585569381714,0.8536585569381714
153,1652780106531,-0.03875732421875,0.029541015625,0.999267578125,0.792682945728302,0.9756097793579102,0.8536585569381714
154,1652780106541,-0.03802490234375,0.0286865234375,1.0003662109375,0.8536585569381714,0.8536585569381714,0.8536585569381714
155,1652780106552,-0.03924560546875,0.02783203125,0.99981689453125,0.8536585569381714,0.792682945728302,0.792682945728302
156,1652780106562,-0.0406494140625,0.03045654296875,0.999267578125,0.9756097793579102,0.8536585569381714,0.7317073345184326
157,1652780106572,-0.03955078125,0.0306396484375,1.0001220703125,0.9146341681480408,0.8536585569381714,0.7317073345184326
158,1652780106581,-0.0391845703125,0.028564453125,0.99951171875,0.792682945728302,0.8536585569381714,0.8536585569381714
159,1652780106591,-0.03826904296875,0.02862548828125,0.9990234375,0.9146341681480408,0.8536585569381714,0.792682945728302
160,1652780106601,-0.0391845703125,0.02825927734375,1.0008544921875,0.8536585569381714,0.8536585569381714,0.792682945728302
161,1652780106612,-0.0379638671875,0.0291748046875,0.99810791015625,0.8536585569381714,0.9146341681480408,0.8536585569381714
162,1652780106622,-0.0367431640625,0.02685546875,1.0008544921875,0.9146341681480408,0.9146341681480408,0.792682945728302
163,1652780106631,-0.03802490234375,0.02874755859375,1.00189208984375,0.8536585569381714,0.9146341681480408,0.8536585569381714
164,1652780106641,-0.03857421875,0.0274658203125,1.0010986328125,0.792682945728302,0.792682945728302,0.8536585569381714
165,1652780106651,-0.040283203125,0.02972412109375,0.9998779296875,0.8536585569381714,0.8536585569381714,0.6707317233085632
166,1652780106661,-0.039794921875,0.0281982421875,0.99981689453125,0.9756097793579102,0.9146341681480408,0.6707317233085632
167,1652780106672,-0.0372314453125,0.0279541015625,0.9998779296875,1.0365853309631348,0.8536585569381714,0.7317073345184326
168,1652780106681,-0.03924560546875,0.02813720703125,1.00079345703125,0.9756097793579102,0.792682945728302,0.792682945728302
169,1652780106691,-0.03955078125,0.02911376953125,0.9991455078125,0.9146341681480408,0.8536585569381714,0.792682945728302
170,1652780106701,-0.0386962890625,0.030029296875,1.00042724609375,0.8536585569381714,0.8536585569381714,0.7317073345184326
171,1652780106711,-0.0394287109375,0.03125,1.00054931640625,0.9146341681480408,0.8536585569381714,0.792682945728302
172,1652780106720,-0.038330078125,0.03009033203125,1.00030517578125,0.9146341681480408,0.8536585569381714,0.792682945728302
173,1652780106730,-0.03912353515625,0.02850341796875,0.998291015625,0.9146341681480408,0.792682945728302,0.792682945728302
174,1652780106741,-0.03875732421875,0.02996826171875,1.0001220703125,0.9146341681480408,0.792682945728302,0.792682945728302
175,1652780106751,-0.03955078125,0.03021240234375,0.99945068359375,0.8536585569381714,0.8536585569381714,0.7317073345184326
176,1652780106761,-0.04168701171875,0.02874755859375,0.9986572265625,0.9756097793579102,0.792682945728302,0.792682945728302
177,1652780106770,-0.03985595703125,0.02825927734375,1.0010986328125,0.9756097793579102,0.792682945728302,0.792682945728302
178,1652780106780,-0.03765869140625,0.02984619140625,1.0003662109375,0.9146341681480408,0.792682945728302,0.792682945728302
179,1652780106790,-0.0404052734375,0.0284423828125,0.9989013671875,0.9146341681480408,0.792682945728302,0.7317073345184326
180,1652780106801,-0.03717041015625,0.027587890625,1.000732421875,0.8536585569381714,0.8536585569381714,0.792682945728302
181,1652780106811,-0.03759765625,0.02740478515625,1.00177001953125,0.9146341681480408,0.8536585569381714,0.792682945728302
182,1652780106820,-0.03759765625,0.02935791015625,1.00115966796875,0.9756097793579102,0.8536585569381714,0.792682945728302
183,1652780106830,-0.037841796875,0.030029296875,1.0018310546875,0.8536585569381714,0.8536585569381714,0.8536585569381714
184,1652780106840,-0.03704833984375,0.0296630859375,0.99908447265625,0.9756097793579102,0.8536585569381714,0.8536585569381714
185,1652780106850,-0.0396728515625,0.0281982421875,0.9976806640625,1.0365853309631348,0.8536585569381714,0.792682945728302
186,1652780106870,-0.03973388671875,0.028564453125,0.99957275390625,0.8536585569381714,0.8536585569381714,0.7317073345184326
187,1652780106880,-0.03985595703125,0.03118896484375,1.00018310546875,0.9146341681480408,0.8536585569381714,0.7317073345184326
188,1652780106890,-0.0400390625,0.0283203125,1.0015869140625,0.9756097793579102,0.8536585569381714,0.7317073345184326
189,1652780106900,-0.0379638671875,0.0289306640625,1.00054931640625,0.9146341681480408,0.8536585569381714,0.792682945728302
190,1652780106909,-0.03863525390625,0.02783203125,0.99920654296875,0.8536585569381714,0.8536585569381714,0.792682945728302
191,1652780106919,-0.038818359375,0.02850341796875,1.0008544921875,0.8536585569381714,0.8536585569381714,0.792682945728302
192,1652780106930,-0.0362548828125,0.02960205078125,1.0010986328125,0.8536585569381714,0.8536585569381714,0.7317073345184326
193,1652780106940,-0.036865234375,0.02911376953125,1.00079345703125,0.792682945728302,0.8536585569381714,0.8536585569381714
194,1652780106950,-0.0384521484375,0.0286865234375,1.00189208984375,0.9756097793579102,0.792682945728302,0.792682945728302
195,1652780106959,-0.03997802734375,0.029541015625,0.999755859375,0.8536585569381714,0.8536585569381714,0.792682945728302
196,1652780106969,-0.03887939453125,0.02978515625,0.9990234375,0.9146341681480408,0.8536585569381714,0.792682945728302
197,1652780106979,-0.037109375,0.02972412109375,0.99853515625,0.9756097793579102,0.8536585569381714,0.792682945728302
198,1652780106990,-0.03778076171875,0.0296630859375,0.999267578125,0.9756097793579102,0.8536585569381714,0.792682945728302
199,1652780107000,-0.0382080078125,0.02923583984375,0.9993896484375,0.8536585569381714,0.8536585569381714,0.792682945728302
200,1652780107009,-0.0386962890625,0.02947998046875,0.9998779296875,0.8536585569381714,0.8536585569381714,0.792682945728302
201,1652780107019,-0.03973388671875,0.0306396484375,0.9998779296875,0.9756097793579102,0.8536585569381714,0.6707317233085632
202,1652780107029,-0.03948974609375,0.02923583984375,0.99896240234375,0.9146341681480408,0.792682945728302,0.7317073345184326
203,1652780107039,-0.04010009765625,0.0299072265625,1.00042724609375,0.8536585569381714,0.8536585569381714,0.792682945728302
204,1652780107058,-0.03900146484375,0.02874755859375,0.9986572265625,0.9146341681480408,0.8536585569381714,0.9146341681480408
205,1652780107069,-0.03973388671875,0.02691650390625,0.9993896484375,0.9146341681480408,0.792682945728302,0.792682945728302
206,1652780107079,-0.03997802734375,0.02880859375,1.0013427734375,0.9146341681480408,0.8536585569381714,0.792682945728302
207,1652780107089,-0.0399169921875,0.02899169921875,1.00054931640625,0.9146341681480408,0.792682945728302,0.792682945728302
208,1652780107098,-0.0400390625,0.02728271484375,1.0020751953125,0.9756097793579102,0.792682945728302,0.792682945728302
209,1652780107108,-0.0367431640625,0.02960205078125,0.99798583984375,0.9146341681480408,0.792682945728302,0.792682945728302
210,1652780107119,-0.03729248046875,0.02880859375,0.99737548828125,0.9146341681480408,0.792682945728302,0.792682945728302
211,1652780107129,-0.039794921875,0.02850341796875,1.0009765625,0.8536585569381714,0.792682945728302,0.792682945728302
212,1652780107139,-0.03900146484375,0.0274658203125,1.00140380859375,0.9146341681480408,0.8536585569381714,0.7317073345184326
213,1652780107148,-0.04132080078125,0.028076171875,1.00103759765625,0.8536585569381714,0.9146341681480408,0.792682945728302
214,1652780107158,-0.039794921875,0.0289306640625,1.00042724609375,0.8536585569381714,0.9146341681480408,0.7317073345184326
215,1652780107168,-0.03912353515625,0.02899169921875,0.99932861328125,0.8536585569381714,0.9146341681480408,0.7317073345184326
216,1652780107179,-0.0399169921875,0.02813720703125,0.99847412109375,0.9146341681480408,0.8536585569381714,0.8536585569381714
217,1652780107189,-0.037353515625,0.02923583984375,1.00299072265625,0.9756097793579102,0.792682945728302,0.7317073345184326
218,1652780107198,-0.039306640625,0.02728271484375,1.0008544921875,0.9146341681480408,0.8536585569381714,0.7317073345184326
219,1652780107208,-0.03900146484375,0.0274658203125,1.0008544921875,1.0365853309631348,0.8536585569381714,0.6707317233085632
220,1652780107218,-0.03948974609375,0.0286865234375,0.99713134765625,0.8536585569381714,0.8536585569381714,0.792682945728302
221,1652780107228,-0.04095458984375,0.02777099609375,0.99615478515625,0.8536585569381714,0.8536585569381714,0.8536585569381714
222,1652780107239,-0.03778076171875,0.02880859375,1.00030517578125,1.0365853309631348,0.8536585569381714,0.792682945728302
223,1652780107247,-0.03973388671875,0.02764892578125,0.999755859375,0.8536585569381714,0.8536585569381714,0.792682945728302
224,1652780107258,-0.03887939453125,0.0267333984375,1.001220703125,0.792682945728302,0.792682945728302,0.7317073345184326
225,1652780107268,-0.0391845703125,0.02880859375,1.001220703125,0.9146341681480408,0.792682945728302,0.7317073345184326
226,1652780107278,-0.041015625,0.0286865234375,0.99993896484375,0.9756097793579102,0.792682945728302,0.792682945728302
227,1652780107287,-0.04071044921875,0.02947998046875,1.00030517578125,0.9146341681480408,0.792682945728302,0.7317073345184326
228,1652780107297,-0.03875732421875,0.02923583984375,1.0025634765625,0.8536585569381714,0.8536585569381714,0.792682945728302
229,1652780107307,-0.0391845703125,0.02728271484375,1.00201416015625,0.9756097793579102,0.792682945728302,0.8536585569381714
230,1652780107318,-0.03924560546875,0.0274658203125,0.9990234375,0.9756097793579102,0.792682945728302,0.792682945728302
231,1652780107328,-0.037353515625,0.02728271484375,0.99957275390625,0.9146341681480408,0.792682945728302,0.792682945728302
232,1652780107337,-0.0374755859375,0.02825927734375,1.00006103515625,0.9146341681480408,0.792682945728302,0.7317073345184326
233,1652780107347,-0.0386962890625,0.028564453125,1.00018310546875,0.9146341681480408,0.9146341681480408,0.792682945728302
234,1652780107357,-0.0399169921875,0.02703857421875,0.998779296875,0.8536585569381714,0.8536585569381714,0.792682945728302
235,1652780107368,-0.041015625,0.02850341796875,0.99920654296875,0.9146341681480408,0.8536585569381714,0.7317073345184326
236,1652780107378,-0.038818359375,0.02923583984375,1.00177001953125,0.9756097793579102,0.8536585569381714,0.8536585569381714
237,1652780107387,-0.0394287109375,0.03021240234375,1.0023193359375,0.8536585569381714,0.8536585569381714,0.8536585569381714
238,1652780107397,-0.03936767578125,0.02740478515625,0.99896240234375,0.8536585569381714,0.9756097793579102,0.792682945728302
